"V1" "V2"
"8230" "Sardina pilchardus" "Lophius americanus"
"8231" "Scaldfish" "Lophius americanus"
"8232" "Scomber scombrus" "Lophius americanus"
"8233" "Scomber scrombus" "Lophius americanus"
"8234" "Scomberesox saurus" "Lophius americanus"
"8235" "Scyliorhinus canicula" "Lophius americanus"
"8236" "Scyliorhinus caniculata" "Lophius americanus"
"8237" "Sepiolidae" "Lophius americanus"
"8238" "Serranus hepatus" "Lophius americanus"
"8239" "Spicara flexuosa" "Lophius americanus"
"8240" "Sprattus sprattus" "Lophius americanus"
"8241" "squid unidentified" "Lophius americanus"
"8242" "Symbolophorus veranyi" "Lophius americanus"
"8243" "teleosts/molluscs/crustaceans" "Lophius americanus"
"8244" "Todarodes sagittatus" "Lophius americanus"
"8245" "Trachurus sp." "Lophius americanus"
"8246" "Trachurus trachurus" "Lophius americanus"
"8247" "Trigla lyra" "Lophius americanus"
"8248" "Trisopterus esmarkii" "Lophius americanus"
"8249" "Trisopterus luscus" "Lophius americanus"
"8250" "Trisopterus minutus" "Lophius americanus"
"8251" "Trisopterus sp." "Lophius americanus"
"8252" "unidentified invertebrate" "Lophius americanus"
"8253" "unidentified squid" "Lophius americanus"
"8254" "Arnoglossus imperialis" "Lophius americanus"
"8255" "Aspitrigla cuculus" "Lophius americanus"
"8256" "Clupea harengus" "Lophius americanus"
"8257" "Clupea pallasii" "Lophius americanus"
"8258" "Cynoscion regalis" "Lophius americanus"
"8259" "Eutrigla gurnardus" "Lophius americanus"
"8260" "Gasterosteus aculeatus" "Lophius americanus"
"8261" "Hemitripterus americanus" "Lophius americanus"
"8262" "Hypomesus pretiosus" "Lophius americanus"
"8263" "Lepidorhombus boscii" "Lophius americanus"
"8264" "Lepidorhombus whiffiagonis" "Lophius americanus"
"8265" "Loligo pealeii" "Lophius americanus"
"8266" "Lophius budegassa" "Lophius americanus"
"8267" "Melanogrammus aeglefinus" "Lophius americanus"
"8268" "Merlangius merlangus" "Lophius americanus"
"8269" "Merluccius bilinearis" "Lophius americanus"
"8270" "Merluccius merluccius" "Lophius americanus"
"8271" "Micromesistius poutassou" "Lophius americanus"
"8272" "Myoxocephalus octodecimspinosus" "Lophius americanus"
"8273" "Oncorhynchus keta" "Lophius americanus"
"8274" "Oncorhynchus nerka" "Lophius americanus"
"8275" "Paralichthys dentatus" "Lophius americanus"
"8276" "Paralichthys oblongus" "Lophius americanus"
"8277" "Raja erinacea" "Lophius americanus"
"8278" "Rhizoprionodon terraenovae" "Lophius americanus"
"8279" "Scomber scombrus" "Lophius americanus"
"8280" "Scophthalmus aquosus" "Lophius americanus"
"8281" "Scyliorhinus canicula" "Lophius americanus"
"8282" "Thaleichthys pacificus" "Lophius americanus"
"8283" "Trachurus trachurus" "Lophius americanus"
"8284" "Trisopterus luscus" "Lophius americanus"
"8285" "Trisopterus minutus" "Lophius americanus"
"8286" "Urophycis regia" "Lophius americanus"
"8287" "Urophysis chuss" "Lophius americanus"
"8288" "Zeus faber" "Lophius americanus"
"8289" "Agonus cataphractus" "Lophius budegassa"
"8290" "Ammodytes sp." "Lophius budegassa"
"8291" "Ancistroteuthis lichtensteini" "Lophius budegassa"
"8292" "Arctozenus risso" "Lophius budegassa"
"8293" "Argentina sphyraena" "Lophius budegassa"
"8294" "Benthosema glaciale" "Lophius budegassa"
"8295" "Buglossidium luteum" "Lophius budegassa"
"8296" "Callionymus lyra" "Lophius budegassa"
"8297" "Callionymus maculatus" "Lophius budegassa"
"8298" "Capros aper" "Lophius budegassa"
"8299" "Ceratoscopelus maderensis" "Lophius budegassa"
"8300" "Chaetognatha" "Lophius budegassa"
"8301" "Chiroteuthis sp" "Lophius budegassa"
"8302" "Clupeoid" "Lophius budegassa"
"8303" "crustacean" "Lophius budegassa"
"8304" "crustacean larva" "Lophius budegassa"
"8305" "Cubiceps gracilis" "Lophius budegassa"
"8306" "Deltentosteus quadrimaculatus" "Lophius budegassa"
"8307" "Engraulis encrassicolus" "Lophius budegassa"
"8308" "Euphausid furcilia" "Lophius budegassa"
"8309" "fish" "Lophius budegassa"
"8310" "fish larvae" "Lophius budegassa"
"8311" "fish unidentified" "Lophius budegassa"
"8312" "flatfish" "Lophius budegassa"
"8313" "Funchalia woodwardii" "Lophius budegassa"
"8314" "Gadiculus argenteus" "Lophius budegassa"
"8315" "Gadiculus sp." "Lophius budegassa"
"8316" "Gadoid" "Lophius budegassa"
"8317" "Gaidropsarus sp." "Lophius budegassa"
"8318" "Gaidropsarus vulgaris" "Lophius budegassa"
"8319" "Galiteuthis armata" "Lophius budegassa"
"8320" "gelatinous" "Lophius budegassa"
"8321" "Glyptocephalus cynoglossus" "Lophius budegassa"
"8322" "Goby" "Lophius budegassa"
"8323" "Gonatus steenstrupi" "Lophius budegassa"
"8324" "Gonostomatidae sp." "Lophius budegassa"
"8325" "Gurnard" "Lophius budegassa"
"8326" "Hatchet fish" "Lophius budegassa"
"8327" "Hippoglossoides platessoides" "Lophius budegassa"
"8328" "Histioteuthis reversa" "Lophius budegassa"
"8329" "Lepidorhombus whiffiagonis" "Lophius budegassa"
"8330" "Lepidotrigla cavillone" "Lophius budegassa"
"8331" "Limanda limanda" "Lophius budegassa"
"8332" "Lobianchia gemellari" "Lophius budegassa"
"8333" "Loligo pealei or Illex illecebrosus" "Lophius budegassa"
"8334" "Macroparalepis affinis" "Lophius budegassa"
"8335" "Mastigoteuthis sp" "Lophius budegassa"
"8336" "Maurolicus muelleri" "Lophius budegassa"
"8337" "Meganyctiphanes norvegica" "Lophius budegassa"
"8338" "Merlangius merlangus" "Lophius budegassa"
"8339" "Merluccius merluccius" "Lophius budegassa"
"8340" "Microchirus variegatus" "Lophius budegassa"
"8341" "Micromesistius potassou" "Lophius budegassa"
"8342" "Myctophid" "Lophius budegassa"
"8343" "Myctophum punctatum" "Lophius budegassa"
"8344" "Mysidacea" "Lophius budegassa"
"8345" "Notoscopelus kroeyeri" "Lophius budegassa"
"8346" "Octopoteuthis sp" "Lophius budegassa"
"8347" "Onychoteuthis banksi" "Lophius budegassa"
"8348" "Paralepididae sp" "Lophius budegassa"
"8349" "Parathemisto gaudichaudi" "Lophius budegassa"
"8350" "Peprilus triacanthus" "Lophius budegassa"
"8351" "Rockling" "Lophius budegassa"
"8352" "Sardina pilchardus" "Lophius budegassa"
"8353" "Scaldfish" "Lophius budegassa"
"8354" "Scomber scrombus" "Lophius budegassa"
"8355" "Scomberesox saurus" "Lophius budegassa"
"8356" "Scyliorhinus canicula" "Lophius budegassa"
"8357" "Sepiolidae" "Lophius budegassa"
"8358" "Serranus hepatus" "Lophius budegassa"
"8359" "silversides, anchovies and 'other fish prey'" "Lophius budegassa"
"8360" "Sprattus sprattus" "Lophius budegassa"
"8361" "squid unidentified" "Lophius budegassa"
"8362" "Symbolophorus veranyi" "Lophius budegassa"
"8363" "teleosts/molluscs/crustaceans" "Lophius budegassa"
"8364" "Themisto pacifica" "Lophius budegassa"
"8365" "Trachurus trachurus" "Lophius budegassa"
"8366" "Trigla lyra" "Lophius budegassa"
"8367" "Trisopterus esmarkii" "Lophius budegassa"
"8368" "Trisopterus luscus" "Lophius budegassa"
"8369" "Trisopterus minutus" "Lophius budegassa"
"8370" "Trisopterus sp." "Lophius budegassa"
"8371" "unidentified invertebrate" "Lophius budegassa"
"8372" "unidentified squid" "Lophius budegassa"
"8373" "Anarhichas minor" "Lophius budegassa"
"8374" "Arnoglossus imperialis" "Lophius budegassa"
"8375" "Clupea pallasii" "Lophius budegassa"
"8376" "Dicentrarchus labrax" "Lophius budegassa"
"8377" "Gasterosteus aculeatus" "Lophius budegassa"
"8378" "Gilbertidia sigalutes" "Lophius budegassa"
"8379" "Hemilepidotus hemilepidotus" "Lophius budegassa"
"8380" "Hexagrammos decagrammus" "Lophius budegassa"
"8381" "Hypomesus pretiosus" "Lophius budegassa"
"8382" "Loligo pealeii" "Lophius budegassa"
"8383" "Micromesistius poutassou" "Lophius budegassa"
"8384" "Nototheniops larseni" "Lophius budegassa"
"8385" "Oncorhynchus gorbuscha" "Lophius budegassa"
"8386" "Oncorhynchus keta" "Lophius budegassa"
"8387" "Oncorhynchus nerka" "Lophius budegassa"
"8388" "Ophiodon elongatus" "Lophius budegassa"
"8389" "Pleuragramma antarcticum" "Lophius budegassa"
"8390" "Thaleichthys pacificus" "Lophius budegassa"
"8391" "Theragra chalcogramma" "Lophius budegassa"
"8392" "Trisopterus minutus" "Lophius budegassa"
"8393" "Agonus cataphractus" "Lophius piscatorius"
"8394" "Ammodytes sp." "Lophius piscatorius"
"8395" "Ancistroteuthis lichtensteini" "Lophius piscatorius"
"8396" "Arctozenus risso" "Lophius piscatorius"
"8397" "Argentina sphyraena" "Lophius piscatorius"
"8398" "Brevoortia sp." "Lophius piscatorius"
"8399" "Buglossidium luteum" "Lophius piscatorius"
"8400" "Callionymus lyra" "Lophius piscatorius"
"8401" "Callionymus maculatus" "Lophius piscatorius"
"8402" "Capros aper" "Lophius piscatorius"
"8403" "Cepola macrophthalma" "Lophius piscatorius"
"8404" "Ceratoscopelus maderensis" "Lophius piscatorius"
"8405" "Chiroteuthis sp" "Lophius piscatorius"
"8406" "Clupea harengus" "Lophius piscatorius"
"8407" "Clupeoid" "Lophius piscatorius"
"8408" "crustacean" "Lophius piscatorius"
"8409" "Cubiceps gracilis" "Lophius piscatorius"
"8410" "Deltentosteus quadrimaculatus" "Lophius piscatorius"
"8411" "Engraulis encrassicolus" "Lophius piscatorius"
"8412" "fish" "Lophius piscatorius"
"8413" "fish unidentified" "Lophius piscatorius"
"8414" "flatfish" "Lophius piscatorius"
"8415" "Funchalia woodwardii" "Lophius piscatorius"
"8416" "Gadiculus argenteus" "Lophius piscatorius"
"8417" "Gadiculus sp." "Lophius piscatorius"
"8418" "Gadoid" "Lophius piscatorius"
"8419" "Gaidropsarus sp." "Lophius piscatorius"
"8420" "Gaidropsarus vulgaris" "Lophius piscatorius"
"8421" "Galiteuthis armata" "Lophius piscatorius"
"8422" "gelatinous" "Lophius piscatorius"
"8423" "Gonatus steenstrupi" "Lophius piscatorius"
"8424" "Gurnard" "Lophius piscatorius"
"8425" "Haliphron atlanticus" "Lophius piscatorius"
"8426" "Hatchet fish" "Lophius piscatorius"
"8427" "Hippoglossina oblonga" "Lophius piscatorius"
"8428" "Hippoglossoides platessoides" "Lophius piscatorius"
"8429" "Histioteuthis bonnellii" "Lophius piscatorius"
"8430" "Histioteuthis reversa" "Lophius piscatorius"
"8431" "Lepidorhombus whiffiagonis" "Lophius piscatorius"
"8432" "Limanda limanda" "Lophius piscatorius"
"8433" "Lobianchia gemellari" "Lophius piscatorius"
"8434" "Macroparalepis affinis" "Lophius piscatorius"
"8435" "Mastigoteuthis sp" "Lophius piscatorius"
"8436" "Merlangius merlangus" "Lophius piscatorius"
"8437" "Merluccius merluccius" "Lophius piscatorius"
"8438" "Microchirus variegatus" "Lophius piscatorius"
"8439" "Micromesistius potassou" "Lophius piscatorius"
"8440" "Microstomus kitt" "Lophius piscatorius"
"8441" "Myctophid" "Lophius piscatorius"
"8442" "Myctophum punctatum" "Lophius piscatorius"
"8443" "Notoscopelus kroeyeri" "Lophius piscatorius"
"8444" "Octopoteuthis sp" "Lophius piscatorius"
"8445" "Ocythoe tuberculata" "Lophius piscatorius"
"8446" "Ommastrephidae" "Lophius piscatorius"
"8447" "Onychoteuthis banksi" "Lophius piscatorius"
"8448" "Paralepididae sp" "Lophius piscatorius"
"8449" "Paralepis affinis" "Lophius piscatorius"
"8450" "Peprilus triacanthus" "Lophius piscatorius"
"8451" "Pholidoteuthis sp" "Lophius piscatorius"
"8452" "Pseudopleuronectes americanus" "Lophius piscatorius"
"8453" "Raja naevus" "Lophius piscatorius"
"8454" "Raja sp." "Lophius piscatorius"
"8455" "Rockling" "Lophius piscatorius"
"8456" "Sardina pilchardus" "Lophius piscatorius"
"8457" "Scaldfish" "Lophius piscatorius"
"8458" "Scomber scombrus" "Lophius piscatorius"
"8459" "Scomber scrombus" "Lophius piscatorius"
"8460" "Scomberesox saurus" "Lophius piscatorius"
"8461" "Scyliorhinus canicula" "Lophius piscatorius"
"8462" "Sepiolidae" "Lophius piscatorius"
"8463" "Serranus hepatus" "Lophius piscatorius"
"8464" "Spicara flexuosa" "Lophius piscatorius"
"8465" "Sprattus sprattus" "Lophius piscatorius"
"8466" "squid unidentified" "Lophius piscatorius"
"8467" "Symbolophorus veranyi" "Lophius piscatorius"
"8468" "teleosts/molluscs/crustaceans" "Lophius piscatorius"
"8469" "Trachurus sp." "Lophius piscatorius"
"8470" "Trachurus trachurus" "Lophius piscatorius"
"8471" "Trigla lyra" "Lophius piscatorius"
"8472" "Trisopterus esmarkii" "Lophius piscatorius"
"8473" "Trisopterus luscus" "Lophius piscatorius"
"8474" "Trisopterus minutus" "Lophius piscatorius"
"8475" "Trisopterus sp." "Lophius piscatorius"
"8476" "unidentified invertebrate" "Lophius piscatorius"
"8477" "unidentified squid" "Lophius piscatorius"
"8478" "Arnoglossus imperialis" "Lophius piscatorius"
"8479" "Aspitrigla cuculus" "Lophius piscatorius"
"8480" "Clupea harengus" "Lophius piscatorius"
"8481" "Clupea pallasii" "Lophius piscatorius"
"8482" "Cynoscion regalis" "Lophius piscatorius"
"8483" "Eutrigla gurnardus" "Lophius piscatorius"
"8484" "Gasterosteus aculeatus" "Lophius piscatorius"
"8485" "Hexagrammos decagrammus" "Lophius piscatorius"
"8486" "Hypomesus pretiosus" "Lophius piscatorius"
"8487" "Lepidorhombus boscii" "Lophius piscatorius"
"8488" "Lepidorhombus whiffiagonis" "Lophius piscatorius"
"8489" "Loligo pealeii" "Lophius piscatorius"
"8490" "Melanogrammus aeglefinus" "Lophius piscatorius"
"8491" "Merlangius merlangus" "Lophius piscatorius"
"8492" "Merluccius bilinearis" "Lophius piscatorius"
"8493" "Micromesistius poutassou" "Lophius piscatorius"
"8494" "Myoxocephalus octodecimspinosus" "Lophius piscatorius"
"8495" "Oncorhynchus keta" "Lophius piscatorius"
"8496" "Oncorhynchus nerka" "Lophius piscatorius"
"8497" "Paralichthys dentatus" "Lophius piscatorius"
"8498" "Paralichthys oblongus" "Lophius piscatorius"
"8499" "Raja erinacea" "Lophius piscatorius"
"8500" "Scomber scombrus" "Lophius piscatorius"
"8501" "Scophthalmus aquosus" "Lophius piscatorius"
"8502" "Scyliorhinus canicula" "Lophius piscatorius"
"8503" "Thaleichthys pacificus" "Lophius piscatorius"
"8504" "Trachurus trachurus" "Lophius piscatorius"
"8505" "Trisopterus luscus" "Lophius piscatorius"
"8506" "Trisopterus minutus" "Lophius piscatorius"
"8507" "Urophycis regia" "Lophius piscatorius"
"8508" "Zeus faber" "Lophius piscatorius"
"8509" "Appendicularians" "Lumpenella longirostris"
"8510" "Appendicularians house" "Lumpenella longirostris"
"8511" "bryozoa larvae" "Lumpenella longirostris"
"8512" "calanoid egg" "Lumpenella longirostris"
"8513" "Centropages typicus - copepodite" "Lumpenella longirostris"
"8514" "Centropages typicus - nauplius" "Lumpenella longirostris"
"8515" "Clausocalanus sp." "Lumpenella longirostris"
"8516" "Copepod nauplius" "Lumpenella longirostris"
"8517" "Copepoda juv." "Lumpenella longirostris"
"8518" "Corycaeus sp." "Lumpenella longirostris"
"8519" "Ctenocalanus sp." "Lumpenella longirostris"
"8520" "E. superba eggs" "Lumpenella longirostris"
"8521" "E. superba nauplius" "Lumpenella longirostris"
"8522" "egg" "Lumpenella longirostris"
"8523" "fish eggs" "Lumpenella longirostris"
"8524" "Harpacticoid" "Lumpenella longirostris"
"8525" "Limacina helicina" "Lumpenella longirostris"
"8526" "Medusa" "Lumpenella longirostris"
"8527" "Microcalanus pygmaeus" "Lumpenella longirostris"
"8528" "Nauplius" "Lumpenella longirostris"
"8529" "Oithona sp." "Lumpenella longirostris"
"8530" "Oncaea sp." "Lumpenella longirostris"
"8531" "Protozoa" "Lumpenella longirostris"
"8532" "Pteropod" "Lumpenella longirostris"
"8533" "Stephus longipes" "Lumpenella longirostris"
"8534" "Tintinnid" "Lumpenella longirostris"
"8535" "Unidentified crustacean egg" "Lumpenella longirostris"
"8536" "Amphipod" "Lumpenus sagitta"
"8537" "Appendicularians" "Lumpenus sagitta"
"8538" "Appendicularians house" "Lumpenus sagitta"
"8539" "bryozoa larvae" "Lumpenus sagitta"
"8540" "calanoid egg" "Lumpenus sagitta"
"8541" "Centropages typicus - copepodite" "Lumpenus sagitta"
"8542" "Centropages typicus - nauplius" "Lumpenus sagitta"
"8543" "Clausocalanus sp." "Lumpenus sagitta"
"8544" "Copepod nauplius" "Lumpenus sagitta"
"8545" "Copepoda juv." "Lumpenus sagitta"
"8546" "Corycaeus sp." "Lumpenus sagitta"
"8547" "Ctenocalanus sp." "Lumpenus sagitta"
"8548" "E. superba eggs" "Lumpenus sagitta"
"8549" "E. superba nauplius" "Lumpenus sagitta"
"8550" "egg" "Lumpenus sagitta"
"8551" "fish eggs" "Lumpenus sagitta"
"8552" "Harpacticoid" "Lumpenus sagitta"
"8553" "Limacina helicina" "Lumpenus sagitta"
"8554" "Medusa" "Lumpenus sagitta"
"8555" "Microcalanus pygmaeus" "Lumpenus sagitta"
"8556" "Nauplius" "Lumpenus sagitta"
"8557" "Oithona sp." "Lumpenus sagitta"
"8558" "Oncaea sp." "Lumpenus sagitta"
"8559" "Protozoa" "Lumpenus sagitta"
"8560" "Pteropod" "Lumpenus sagitta"
"8561" "Stephus longipes" "Lumpenus sagitta"
"8562" "Tintinnid" "Lumpenus sagitta"
"8563" "Unidentified crustacean egg" "Lumpenus sagitta"
"8564" "unidentified invert larva" "Lumpenus sagitta"
"8565" "Agonus cataphractus" "Melanogrammus aeglefinus"
"8566" "Ammodytes sp." "Melanogrammus aeglefinus"
"8567" "Arctozenus risso" "Melanogrammus aeglefinus"
"8568" "Benthosema glaciale" "Melanogrammus aeglefinus"
"8569" "Bivalve" "Melanogrammus aeglefinus"
"8570" "Buglossidium luteum" "Melanogrammus aeglefinus"
"8571" "Callionymus lyra" "Melanogrammus aeglefinus"
"8572" "Callionymus maculatus" "Melanogrammus aeglefinus"
"8573" "Capros aper" "Melanogrammus aeglefinus"
"8574" "Ceratoscopelus maderensis" "Melanogrammus aeglefinus"
"8575" "Chaetognatha" "Melanogrammus aeglefinus"
"8576" "Clupeoid" "Melanogrammus aeglefinus"
"8577" "crustacean" "Melanogrammus aeglefinus"
"8578" "crustacean larva" "Melanogrammus aeglefinus"
"8579" "Deltentosteus quadrimaculatus" "Melanogrammus aeglefinus"
"8580" "Euphausid furcilia" "Melanogrammus aeglefinus"
"8581" "fish" "Melanogrammus aeglefinus"
"8582" "fish larvae" "Melanogrammus aeglefinus"
"8583" "flatfish" "Melanogrammus aeglefinus"
"8584" "Funchalia woodwardii" "Melanogrammus aeglefinus"
"8585" "Gadiculus argenteus" "Melanogrammus aeglefinus"
"8586" "Gadiculus sp." "Melanogrammus aeglefinus"
"8587" "Gadoid" "Melanogrammus aeglefinus"
"8588" "Gaidropsarus sp." "Melanogrammus aeglefinus"
"8589" "Gaidropsarus vulgaris" "Melanogrammus aeglefinus"
"8590" "gastropod" "Melanogrammus aeglefinus"
"8591" "gelatinous" "Melanogrammus aeglefinus"
"8592" "Glyptocephalus cynoglossus" "Melanogrammus aeglefinus"
"8593" "Goby" "Melanogrammus aeglefinus"
"8594" "Gonostomatidae sp." "Melanogrammus aeglefinus"
"8595" "Gurnard" "Melanogrammus aeglefinus"
"8596" "Hatchet fish" "Melanogrammus aeglefinus"
"8597" "Hippoglossoides platessoides" "Melanogrammus aeglefinus"
"8598" "Insects" "Melanogrammus aeglefinus"
"8599" "Lepidotrigla cavillone" "Melanogrammus aeglefinus"
"8600" "Lobianchia gemellari" "Melanogrammus aeglefinus"
"8601" "Loligo pealei or Illex illecebrosus" "Melanogrammus aeglefinus"
"8602" "Macroparalepis affinis" "Melanogrammus aeglefinus"
"8603" "Maurolicus muelleri" "Melanogrammus aeglefinus"
"8604" "Meganyctiphanes norvegica" "Melanogrammus aeglefinus"
"8605" "Microchirus variegatus" "Melanogrammus aeglefinus"
"8606" "Micromesistius potassou" "Melanogrammus aeglefinus"
"8607" "Myctophid" "Melanogrammus aeglefinus"
"8608" "Myctophum punctatum" "Melanogrammus aeglefinus"
"8609" "Mysidacea" "Melanogrammus aeglefinus"
"8610" "Notoscopelus kroeyeri" "Melanogrammus aeglefinus"
"8611" "Notothenia gibberifrons" "Melanogrammus aeglefinus"
"8612" "Octopoteuthis sp" "Melanogrammus aeglefinus"
"8613" "Ophidion elongatus" "Melanogrammus aeglefinus"
"8614" "Paralepididae sp" "Melanogrammus aeglefinus"
"8615" "Parathemisto gaudichaudi" "Melanogrammus aeglefinus"
"8616" "Peprilus triacanthus" "Melanogrammus aeglefinus"
"8617" "Rockling" "Melanogrammus aeglefinus"
"8618" "Scaldfish" "Melanogrammus aeglefinus"
"8619" "Scomberesox saurus" "Melanogrammus aeglefinus"
"8620" "Scyliorhinus canicula" "Melanogrammus aeglefinus"
"8621" "Sepiolidae" "Melanogrammus aeglefinus"
"8622" "Serranus hepatus" "Melanogrammus aeglefinus"
"8623" "silversides, anchovies and 'other fish prey'" "Melanogrammus aeglefinus"
"8624" "Sprattus sprattus" "Melanogrammus aeglefinus"
"8625" "squid unidentified" "Melanogrammus aeglefinus"
"8626" "Symbolophorus veranyi" "Melanogrammus aeglefinus"
"8627" "teleosts/molluscs/crustaceans" "Melanogrammus aeglefinus"
"8628" "Themisto pacifica" "Melanogrammus aeglefinus"
"8629" "Trisopterus esmarkii" "Melanogrammus aeglefinus"
"8630" "unidentified invertebrate" "Melanogrammus aeglefinus"
"8631" "unidentified squid" "Melanogrammus aeglefinus"
"8632" "Ammodytes hexapterus" "Melanogrammus aeglefinus"
"8633" "Anarhichas lupus" "Melanogrammus aeglefinus"
"8634" "Anarhichas minor" "Melanogrammus aeglefinus"
"8635" "Arnoglossus imperialis" "Melanogrammus aeglefinus"
"8636" "Chionodraco rastrospinosus" "Melanogrammus aeglefinus"
"8637" "Clupea pallasii" "Melanogrammus aeglefinus"
"8638" "Dicentrarchus labrax" "Melanogrammus aeglefinus"
"8639" "Gasterosteus aculeatus" "Melanogrammus aeglefinus"
"8640" "Gilbertidia sigalutes" "Melanogrammus aeglefinus"
